"031114","Nov2014v1","kevinV1","57857b9fbcafb96813ac5b54","0.1.1","1468365727.320504","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5clone1>q.1.5.bclone1","response:sddfsdg2132"
"031114","Nov2014v1","kevinV1","57857b9fbcafb96813ac5b55","0.1.1","1468365727.325387","MHPCC Policy","draft","linux","firefox","38.0","","participant","bnf","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","new:BNF for option q.1.5; insert cloze: A(numeral): -3; B(text): sddfsdg2132; C(select_one):option 3; D(select_multi):option 1 E(memo):asdfasef","old:BNF for option q.1.5; insert cloze: A(numeral): -3; B(text): sddfsdg2; C(select_one):option 3; D(select_multi):option 1 E(memo):asdfasef"
"031114","Nov2014v1","kevinV1","57857b9fbcafb96813ac5b56","0.1.1","1468365727.412814","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5clone1>q.1.5.bclone1","response:sddfsdg2132"
"031114","Nov2014v1","kevinV1","57857ba3bcafb96813ac5b57","0.1.1","1468365731.331819","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5clone2>q.1.5.bclone2","response:question34343"
"031114","Nov2014v1","kevinV1","57857ba3bcafb96813ac5b58","0.1.1","1468365731.413814","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5clone2>q.1.5.bclone2","response:question34343"
"031114","Nov2014v1","kevinV1","57857ba5bcafb96813ac5b59","0.1.1","1468365733.764228","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5>q.1.5.b","response:derps123"
"031114","Nov2014v1","kevinV1","57857ba5bcafb96813ac5b5a","0.1.1","1468365733.840394","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5>q.1.5.b","response:derps123"
"031114","Nov2014v1","kevinV1","57857ee8bcafb96813ac5b5b","0.1.1","1468366568.283776","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5>q.1.5.b","response:derps1231"
"031114","Nov2014v1","kevinV1","57857ee8bcafb96813ac5b5c","0.1.1","1468366568.338042","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5>q.1.5.b","response:derps1231"
"031114","Nov2014v1","kevinV1","5786bd5a0fada627ab358922","0.1.1","1468448090.231082","MHPCC Policy","draft","linux","firefox","38.0","","participant","http","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/policy/MHPCC Policy/Page 1.1 title"
"031114","Nov2014v1","kevinV1","5786bd670fada627ab358923","0.1.1","1468448103.052077","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.6","response:q.1.6.A"
"031114","Nov2014v1","kevinV1","5786bd670fada627ab358924","0.1.1","1468448103.058908","MHPCC Policy","draft","linux","firefox","38.0","","participant","bnf","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","new:","old:BNF for option q.1.5; insert cloze: A(numeral): -3; B(text): sddfsdg2132; C(select_one):option 3; D(select_multi):option 1 E(memo):asdfasef"
"031114","Nov2014v1","kevinV1","5786bd670fada627ab358925","0.1.1","1468448103.327899","MHPCC Policy","draft","linux","firefox","38.0","","participant","http","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/policy/MHPCC Policy/Page 1.1 title"
"031114","Nov2014v1","kevinV1","5786bd6a0fada627ab358926","0.1.1","1468448106.79277","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.6","response:q.1.6.B"
"031114","Nov2014v1","kevinV1","5786bd6b0fada627ab358927","0.1.1","1468448107.186629","MHPCC Policy","draft","linux","firefox","38.0","","participant","http","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/policy/MHPCC Policy/Page 1.1 title"
"031114","Nov2014v1","kevinV1","5786bd710fada627ab358928","0.1.1","1468448113.037329","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5clone1>q.1.5.dclone1","response:option 1"
"031114","Nov2014v1","kevinV1","5786bd710fada627ab358929","0.1.1","1468448113.088522","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5clone1>q.1.5.dclone1","response:option 1"
"031114","Nov2014v1","kevinV1","5786be3f0fada627ab35892a","0.1.1","1468448319.85002","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.6","response:q.1.6.A"
"031114","Nov2014v1","kevinV1","5786be400fada627ab35892b","0.1.1","1468448320.118993","MHPCC Policy","draft","linux","firefox","38.0","","participant","http","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/policy/MHPCC Policy/Page 1.1 title"
"031114","Nov2014v1","kevinV1","5786be4e0fada627ab35892c","0.1.1","1468448334.960865","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5>q.1.5.b","response:question 1 answer"
"031114","Nov2014v1","kevinV1","5786be4f0fada627ab35892d","0.1.1","1468448335.016334","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5>q.1.5.b","response:question 1 answer"
"031114","Nov2014v1","kevinV1","5786be550fada627ab35892e","0.1.1","1468448341.71788","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5>q.1.5.e","response:question 1 memo"
"031114","Nov2014v1","kevinV1","5786be550fada627ab35892f","0.1.1","1468448341.764019","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5>q.1.5.e","response:question 1 memo"
"031114","Nov2014v1","kevinV1","5786be550fada627ab358930","0.1.1","1468448341.81818","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.6","response:q.1.6.B"
"031114","Nov2014v1","kevinV1","5786be560fada627ab358931","0.1.1","1468448342.319559","MHPCC Policy","draft","linux","firefox","38.0","","participant","http","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/policy/MHPCC Policy/Page 1.1 title"
"031114","Nov2014v1","kevinV1","5786be5d0fada627ab358932","0.1.1","1468448349.636832","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5clone1>q.1.5.bclone1","response:question 2 answer"
"031114","Nov2014v1","kevinV1","5786be5d0fada627ab358933","0.1.1","1468448349.691443","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5clone1>q.1.5.bclone1","response:question 2 answer"
"031114","Nov2014v1","kevinV1","5786be640fada627ab358934","0.1.1","1468448356.468807","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5clone1>q.1.5.eclone1","response:question 2 memo"
"031114","Nov2014v1","kevinV1","5786be640fada627ab358935","0.1.1","1468448356.522401","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5clone1>q.1.5.eclone1","response:question 2 memo"
"031114","Nov2014v1","kevinV1","5786be660fada627ab358936","0.1.1","1468448358.927865","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.6clone1","response:q.1.6.Bclone1"
"031114","Nov2014v1","kevinV1","5786be670fada627ab358937","0.1.1","1468448359.525","MHPCC Policy","draft","linux","firefox","38.0","","participant","http","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/policy/MHPCC Policy/Page 1.1 title"
"031114","Nov2014v1","kevinV1","5786be7b0fada627ab358938","0.1.1","1468448379.540926","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5clone2>q.1.5.bclone2","response:question 3 answer"
"031114","Nov2014v1","kevinV1","5786be7b0fada627ab358939","0.1.1","1468448379.578537","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5clone2>q.1.5.bclone2","response:question 3 answer"
"031114","Nov2014v1","kevinV1","5786be910fada627ab35893a","0.1.1","1468448401.259991","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5clone2>q.1.5.dclone2","response:option2"
"031114","Nov2014v1","kevinV1","5786be910fada627ab35893b","0.1.1","1468448401.313768","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5clone2>q.1.5.dclone2","response:option2"
"031114","Nov2014v1","kevinV1","5786be930fada627ab35893c","0.1.1","1468448403.107692","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5clone2>q.1.5.dclone2","response:option 3"
"031114","Nov2014v1","kevinV1","5786be930fada627ab35893d","0.1.1","1468448403.141825","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5clone2>q.1.5.dclone2","response:option 3"
"031114","Nov2014v1","kevinV1","5786be930fada627ab35893e","0.1.1","1468448403.56716","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5clone2>q.1.5.dclone2","response:option2"
"031114","Nov2014v1","kevinV1","5786be930fada627ab35893f","0.1.1","1468448403.623766","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5clone2>q.1.5.dclone2","response:option2"
"031114","Nov2014v1","kevinV1","5786be940fada627ab358940","0.1.1","1468448404.648489","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5clone1>q.1.5.dclone1","response:option2"
"031114","Nov2014v1","kevinV1","5786be940fada627ab358941","0.1.1","1468448404.683088","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5clone1>q.1.5.dclone1","response:option2"
"031114","Nov2014v1","kevinV1","5786be950fada627ab358942","0.1.1","1468448405.31017","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5clone1>q.1.5.dclone1","response:option 1"
"031114","Nov2014v1","kevinV1","5786be950fada627ab358943","0.1.1","1468448405.341444","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5clone1>q.1.5.dclone1","response:option 1"
"031114","Nov2014v1","kevinV1","5786be9f0fada627ab358944","0.1.1","1468448415.829114","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5clone2>q.1.5.eclone2","response:question 3 memo"
"031114","Nov2014v1","kevinV1","5786be9f0fada627ab358945","0.1.1","1468448415.870328","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.5clone2>q.1.5.eclone2","response:question 3 memo"
"031114","Nov2014v1","kevinV1","5786be9f0fada627ab358946","0.1.1","1468448415.967915","MHPCC Policy","draft","linux","firefox","38.0","","participant","response","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/api/questionnaire","question:q.1.6clone2","response:q.1.6.Aclone2"
"031114","Nov2014v1","kevinV1","5786bea00fada627ab358947","0.1.1","1468448416.624202","MHPCC Policy","draft","linux","firefox","38.0","","participant","http","e3c0921411ef75027dd552786c9424e9ae2122029cf9c8a20dbb7058670b8055000747eb084f6738a67e70fc32748275bdc23ea009666f59a55b02dedd6cdea1","http://0.0.0.0:5000/policy/MHPCC Policy/Page 1.1 title"
